,set_number,start_date,end_date,start_latitude,start_longitude,end_latitude,end_longitude,id
784,785,2023-08-02 14:00:03+00:00,2023-08-03 14:01:17+00:00,47.942777666666665,-65.97176966666666,47.942734,-65.97103366666667,1139
785,786,2023-08-02 14:13:24+00:00,2023-08-03 14:15:11+00:00,47.941848500000006,-66.03156116666666,47.94191566666667,-66.0311055,1140
786,787,2023-08-02 14:24:28+00:00,2023-08-03 14:27:12+00:00,47.96360983333334,-66.00176916666666,47.96342500000001,-66.0014455,1141
787,788,2023-08-02 14:42:07+00:00,2023-08-03 14:39:58+00:00,47.983445,-65.9757115,47.983495833333336,-65.97457933333334,1142
788,789,2023-08-02 14:58:56+00:00,2023-08-03 15:05:52+00:00,47.98131133333333,-66.03653016666667,47.98144466666666,-66.03590283333334,1143
789,790,2023-08-02 15:18:30+00:00,2023-08-03 15:20:14+00:00,47.961197,-66.06574216666667,47.96116500000001,-66.0655425,1144
790,791,2023-08-02 15:32:10+00:00,2023-08-03 15:33:59+00:00,47.94243733333333,-66.09528566666667,47.94300299999999,-66.095551,1145
791,792,2023-08-02 15:45:39+00:00,2023-08-03 15:46:25+00:00,47.9610565,-66.125932,47.96131583333333,-66.12601766666667,1146
792,793,2023-08-02 15:56:50+00:00,2023-08-03 16:03:48+00:00,47.981333166666666,-66.09716,47.98134616666667,-66.09650233333333,1147
793,794,2023-08-02 16:10:57+00:00,2023-08-03 16:18:07+00:00,48.021545,-66.099045,48.021170999999995,-66.09900533333334,1148
794,795,2023-08-02 16:23:09+00:00,2023-08-03 16:38:31+00:00,48.003420500000004,-66.06745483333333,48.00299050000001,-66.06725066666667,1149
795,796,2023-08-02 16:35:50+00:00,2023-08-03 16:57:40+00:00,48.02326,-66.0386705,48.022812333333334,-66.03903266666667,1150
796,797,2023-08-02 16:52:43+00:00,2023-08-03 17:11:24+00:00,48.00509566666667,-66.00579833333333,48.004852666666665,-66.00639033333333,1151
797,798,2023-08-02 17:24:29+00:00,2023-08-03 17:39:03+00:00,48.02417683333334,-65.97592733333333,48.023979833333335,-65.9764845,1152
798,799,2023-08-02 17:46:23+00:00,2023-08-03 17:55:43+00:00,48.00728633333333,-65.942316,48.0060245,-65.94403866666667,1153
799,800,2023-08-02 18:05:40+00:00,2023-08-03 18:16:20+00:00,48.02439783333333,-65.91202816666667,48.025075333333334,-65.91473083333334,1154
800,801,2023-08-02 18:19:04+00:00,2023-08-03 18:29:39+00:00,48.006430333333334,-65.8813415,48.00669366666666,-65.88222133333333,1155
801,802,2023-08-02 18:29:40+00:00,2023-08-03 18:41:45+00:00,0.0,-0.0,47.987000333333334,-65.8499585,1156
802,803,2023-08-02 18:42:19+00:00,2023-08-03 18:58:50+00:00,48.00886766666667,-65.82164333333333,48.00891566666667,-65.82241583333334,1157
803,804,2023-08-02 18:51:56+00:00,2023-08-03 19:08:39+00:00,47.98738333333333,-65.78682616666667,47.987604833333336,-65.78747066666666,1158
804,805,2023-08-02 19:00:49+00:00,2023-08-03 19:17:43+00:00,47.96778783333333,-65.75294233333334,47.9682895,-65.75361466666666,1159
805,806,2023-08-02 19:09:27+00:00,2023-08-03 19:26:56+00:00,47.947985,-65.72399483333334,47.94826716666667,-65.7238195,1160
806,807,2023-08-03 10:18:45+00:00,2023-08-04 09:27:43+00:00,47.886008833333335,-65.7502375,47.886190666666664,-65.74972,1161
807,808,2023-08-03 10:29:03+00:00,2023-08-04 09:39:24+00:00,47.90610000000001,-65.72215783333333,47.9063425,-65.72121316666667,1162
808,809,2023-08-03 10:40:27+00:00,2023-08-04 09:49:47+00:00,47.926177333333335,-65.75279216666667,47.92602016666667,-65.75147933333334,1163
809,810,2023-08-03 10:51:35+00:00,2023-08-04 10:00:43+00:00,47.904557,-65.78350783333333,47.904335833333334,-65.78358333333334,1164
810,811,2023-08-03 11:02:39+00:00,2023-08-04 10:08:17+00:00,47.89123766666667,-65.80360483333334,47.89139916666667,-65.80330833333333,1165
811,812,2023-08-03 11:13:00+00:00,2023-08-04 10:16:14+00:00,47.9114665,-65.8271,47.91131000000001,-65.82639983333334,1166
812,813,2023-08-03 11:22:22+00:00,2023-08-04 10:25:10+00:00,47.92636699999999,-65.81323816666666,47.926996,-65.8123705,1167
813,814,2023-08-03 11:34:08+00:00,2023-08-04 10:32:12+00:00,47.94600016666667,-65.78526566666666,47.94603333333333,-65.784392,1168
814,815,2023-08-03 11:51:02+00:00,2023-08-04 10:43:35+00:00,47.96631433333333,-65.81636466666667,47.9659255,-65.8157145,1169
815,816,2023-08-03 12:10:38+00:00,2023-08-04 10:56:30+00:00,47.941274,-65.85255966666666,47.94466883333333,-65.84580316666667,1170
816,817,2023-08-03 12:18:31+00:00,2023-08-04 11:04:25+00:00,47.925195,-65.876288,47.92526633333333,-65.87564983333333,1171
817,818,2023-08-03 12:43:44+00:00,2023-08-04 11:16:59+00:00,47.924822166666665,-65.93572616666667,47.9249385,-65.93521566666666,1172
818,819,2023-08-03 12:55:35+00:00,2023-08-04 11:26:08+00:00,47.94511083333334,-65.9071425,47.94504416666667,-65.9063435,1173
819,820,2023-08-03 13:10:59+00:00,2023-08-04 11:36:13+00:00,47.96550733333334,-65.8802335,47.965622833333335,-65.87930183333333,1174
820,821,2023-08-03 13:35:20+00:00,2023-08-04 11:48:46+00:00,47.983997,-65.911613,47.983949833333334,-65.911293,1175
821,822,2023-08-03 13:49:45+00:00,2023-08-04 12:01:49+00:00,47.9639975,-65.94159616666667,47.96407266666667,-65.94066683333334,1176
822,823,2023-08-03 14:03:13+00:00,2023-08-04 12:16:35+00:00,47.94306566666667,-65.97319416666667,47.94291916666667,-65.9712375,1177
823,824,2023-08-03 14:16:47+00:00,2023-08-04 12:38:45+00:00,47.94246183333333,-66.03084116666666,47.94263766666667,-66.03059116666667,1178
824,825,2023-08-03 14:28:55+00:00,2023-08-04 12:49:38+00:00,47.964167333333336,-66.00064516666667,47.964158,-66.00048216666667,1179
825,826,2023-08-03 14:41:51+00:00,2023-08-04 13:01:19+00:00,47.983556,-65.97587016666667,47.98351383333334,-65.97540666666667,1180
826,827,2023-08-03 15:07:41+00:00,2023-08-04 13:18:20+00:00,47.981202,-66.03644466666667,47.981035,-66.0363445,1181
827,828,2023-08-03 15:22:02+00:00,2023-08-04 13:31:47+00:00,47.96052183333333,-66.06684933333334,47.96065366666666,-66.06621783333334,1182
828,829,2023-08-03 15:36:08+00:00,2023-08-04 13:44:27+00:00,47.94373550000001,-66.09514483333334,47.94449316666667,-66.09633766666667,1183
829,830,2023-08-03 15:48:02+00:00,2023-08-04 13:55:21+00:00,47.961591166666665,-66.12580616666666,47.961657333333335,-66.12544383333334,1184
830,831,2023-08-03 16:05:01+00:00,2023-08-04 14:05:31+00:00,47.981686833333335,-66.09652033333333,47.98164366666666,-66.096693,1185
831,832,2023-08-03 16:19:38+00:00,2023-08-04 14:20:38+00:00,48.021130166666666,-66.09898416666667,48.021076,-66.09869583333334,1186
832,833,2023-08-03 16:40:12+00:00,2023-08-04 14:37:43+00:00,48.003626833333335,-66.06789266666667,48.002873,-66.06731083333334,1187
833,834,2023-08-03 16:58:09+00:00,2023-08-04 14:49:20+00:00,48.022480333333334,-66.039171,48.022094,-66.03872233333334,1188
834,835,2023-08-03 17:12:54+00:00,2023-08-04 15:00:57+00:00,48.005066166666666,-66.0060645,48.0049395,-66.00572233333334,1189
835,836,2023-08-03 17:40:23+00:00,2023-08-04 15:16:49+00:00,48.02325916666667,-65.97644533333333,48.02309366666667,-65.976578,1190
836,837,2023-08-03 17:57:16+00:00,2023-08-04 15:33:11+00:00,48.00646033333334,-65.94357333333333,48.006112,-65.9431095,1191
837,838,2023-08-03 18:16:45+00:00,2023-08-04 15:47:58+00:00,48.0250465,-65.914813,48.02459566666667,-65.91465583333333,1192
838,839,2023-08-03 18:31:04+00:00,2023-08-04 16:04:33+00:00,48.00631283333333,-65.88194333333334,48.006056,-65.88127,1193
839,840,2023-08-03 18:42:21+00:00,2023-08-04 16:22:02+00:00,47.98698516666666,-65.8497985,47.98721616666667,-65.84906916666667,1194
840,841,2023-08-03 18:59:04+00:00,2023-08-04 16:38:45+00:00,48.008850333333335,-65.82230916666667,48.007775833333326,-65.820893,1195
841,842,2023-08-03 19:09:51+00:00,2023-08-04 16:46:45+00:00,47.98732066666667,-65.78715433333333,47.98761966666667,-65.78645866666666,1196
842,843,2023-08-03 19:18:56+00:00,2023-08-04 16:57:09+00:00,47.96799433333333,-65.75341933333333,47.9682285,-65.7526605,1198
843,844,2023-08-03 19:28:18+00:00,2023-08-04 17:06:51+00:00,47.9478455,-65.72390816666666,47.9485775,-65.72395716666666,1199
